formattedAddress,googleMapsUri,airport,distanceFromFlightpath,averageAltitude,distanceFromAirport,path_id,latitude,longitude,displayName,editorialSummary
"3737 12th Ave NE, Seattle, WA 98105, USA",https://maps.google.com/?cid=15913093981286487568,SEA,0.012092169603019206,3670.0196078431372,14.095865480075647,SEA0,47.6529586,-122.3158288,Tikvah's Garden,
"7200 12th Ave NE, Seattle, WA 98115, USA",https://maps.google.com/?cid=16932784069833727945,SEA,0.043683346858146906,4044.0,16.005108895179227,SEA0,47.6806091,-122.31488940000001,Froula Playground,
"924 E Cherry St, Seattle, WA 98122, USA",https://maps.google.com/?cid=5592989587901881874,SEA,0.1284313636067111,2745.4153846153845,11.00889440397282,SEA0,47.608183,-122.31923189999999,Taqwsheblu Vi Hilbert Ethnobotanical Garden,
"156 Boren Ave, Seattle, WA 98122, USA",https://maps.google.com/?cid=3093804121161447142,SEA,0.12175378421147648,2650.031746031746,10.667043421372698,SEA0,47.603233499999995,-122.31913429999997,Horiuchi P-Patch Community Garden,
"1635 11th Ave, Seattle, WA 98122, USA",https://maps.google.com/?cid=15556786365006089052,SEA,0.13529332861686946,2930.686567164179,11.615305326314717,SEA0,47.6169656,-122.3192984,1635 11th Ave,
"S Dakota St, Seattle, WA 98108, USA",https://maps.google.com/?cid=1644319698835707670,SEA,0.21655064586957362,2000.904761904762,8.211104464311445,SEA0,47.5678206,-122.31221380000001,Beacon Food Forest,
"199 15th Ave E, Seattle, WA 98112, USA",https://maps.google.com/?cid=14867403220335610052,SEA,0.15424829776623147,2962.633333333333,11.80777171770503,SEA0,47.6198731,-122.3130576,Williams Place,
"Jackson Park Trail, Seattle, WA 98125, USA",https://maps.google.com/?cid=8737469596157910943,SEA,0.09364315357803517,4324.0,19.217534534035494,SEA0,47.7270785,-122.3174341,Jackson Park Trail,
"1600 S McClellan St, Seattle, WA 98144, USA",https://maps.google.com/?cid=9387115991039417777,SEA,0.22589584398993784,2208.6140350877195,8.964232314348452,SEA0,47.5787256,-122.31190779999999,McClellan Place,
"156 Boren Ave, Seattle, WA 98122, USA",https://maps.google.com/?cid=7640838939297813233,SEA,0.12383331574372212,2650.031746031746,10.666169938606501,SEA0,47.6032195,-122.31917910000001,156 Boren Ave,
"1902 13th Ave S, Seattle, WA 98144, USA",https://maps.google.com/?cid=13395320797472850605,SEA,0.06263056443875925,2366.229885057471,9.487175773512053,SEA0,47.5862422,-122.31534169999999,Beacon Hill Playfield,"Petite green patch featuring a baseball diamond & tennis courts, plus a play structure & swings."
"Su Campus Walk, Seattle, WA 98122, USA",https://maps.google.com/?cid=7270031244865521514,SEA,0.08401846484993179,2833.935483870968,11.195242199517214,SEA0,47.610909400000004,-122.3182523,El Salvador Jesuit Martyrs Memorial Garden,
"1150 S Atlantic St, Seattle, WA 98134, USA",https://maps.google.com/?cid=14541675471407984050,SEA,0.03981152712410662,2435.9411764705883,9.765945280276174,SEA0,47.5902272,-122.3174935,Katie Black's Garden,
"817 NE 43rd St, Seattle, WA 98105, USA",https://maps.google.com/?cid=574572116582601164,SEA,0.1361327478865704,3714.0576923076924,14.54149236603243,SEA0,47.6593534,-122.3189344,Christie Park,
"2351 Broadway E, Seattle, WA 98102, USA",https://maps.google.com/?cid=7773565651770583649,SEA,0.25646028493194967,3351.8571428571427,13.288665788338903,SEA0,47.6411374,-122.3216826,2351 Broadway E,
"1007 12th Ave S, Seattle, WA 98144, USA",https://maps.google.com/?cid=8746541623970669020,SEA,0.057069369647990066,2492.5542168674697,9.910608839021114,SEA0,47.592312899999996,-122.31784590000001,Dr. Jose Rizal Park,Public green space with views of the bay & downtown plus a small playground & dog off-leash area.
"4020 University Wy NE, Seattle, WA 98105, USA",https://maps.google.com/?cid=6800780481450915601,SEA,0.05300732875718613,3665.074074074074,14.313599068524015,SEA0,47.6561236,-122.31490479999998,4020 University Wy NE,
"8456 Dallas Ave S, Seattle, WA 98108, USA",https://maps.google.com/?cid=17661017661298975347,SEA,0.0875862237856117,1229.2136752136753,5.456454594397074,SEA0,47.5278547,-122.31537510000001,South Park Plaza,
"Seattle, WA 98108, USA",https://maps.google.com/?cid=17525013942659073950,SEA,0.14909407629009458,1357.2823529411764,5.924424775658624,SEA0,47.534399699999994,-122.3203799,Duwamish River Public View Point,
"7900 10th Ave S, Seattle, WA 98108, USA",https://maps.google.com/?cid=5767206132823767786,SEA,0.12192789317924713,1299.0695652173913,5.687420032157158,SEA0,47.530989,-122.319831,Duwamish Waterway Park,
"1247 15th Ave E, Seattle, WA 98112, USA",https://maps.google.com/?cid=3224444424288060596,SEA,0.007049896579557817,3236.55,12.585542573515529,SEA0,47.6310836,-122.3163794,Volunteer Park,"Designated landmark includes a conservatory, a children's play area & the Seattle Asian Art Museum."
"Seattle, WA 98105, USA",https://maps.google.com/?cid=13828884898820210731,SEA,0.1479767305451727,3959.3783783783783,15.211598380452543,SEA0,47.6691442,-122.31274499999999,Seattle,
"760 S Portland St, Seattle, WA 98108, USA",https://maps.google.com/?cid=16879169639855022224,SEA,0.26105421053711975,1338.6122448979593,5.8709936651442,SEA0,47.5334594,-122.32278989999999,8th Avenue South Park (Tattatucid Park),
"12029 14th Avenue Northeast, Seattle, WA 98125, USA",https://maps.google.com/?cid=11902709316821840658,SEA,0.048608377244223115,3732.6666666666665,18.47256599630979,SEA0,47.7163293,-122.31446799999998,Pinehurst Playground City Park,
"819 8th Ave S, Seattle, WA 98104, USA",https://maps.google.com/?cid=2352826126851090558,SEA,0.14201625470002058,2603.7297297297296,10.454834992436806,SEA0,47.6001446,-122.3195982,Yesler Terrace P-Patch Community Gardens,
"901 12th Ave, Seattle, WA 98122, USA",https://maps.google.com/?cid=16602478073113703870,SEA,0.11924362106836939,2808.0923076923077,11.137147867799715,SEA0,47.610047099999996,-122.3190173,The Quad,
"815 Broadway, Seattle, WA 98122, USA",https://maps.google.com/?cid=9529187879977445415,SEA,0.2121841740077934,2802.413043478261,11.133966887384977,SEA0,47.6099387,-122.32101440000001,Boylston Place,
"Seattle, WA 98102, USA",https://maps.google.com/?cid=9382608197392421158,SEA,0.010292800150834348,3552.2321428571427,13.678632525239163,SEA0,47.646910399999996,-122.316319,E Shelby St - Shoreline Street End,
"726 Broadway, Seattle, WA 98122, USA",https://maps.google.com/?cid=4591247868355722235,SEA,0.18276071186293621,2770.035087719298,11.0747390807142,SEA0,47.6091012,-122.32039030000001,Broadway Community Garden,
"4549 13th Ave S, Seattle, WA 98108, USA",https://maps.google.com/?cid=2785864438092294705,SEA,0.022740809752821445,1885.505376344086,7.81923162105026,SEA0,47.5620573,-122.3164352,Snoqualmie P-Patch Community Garden,
"564 12th Ave, Seattle, WA 98122, USA",https://maps.google.com/?cid=6767416391656158077,SEA,0.005142665986574383,2719.455882352941,10.939780764608793,SEA0,47.607253,-122.316434,12th Ave. Square Park,
"1247 15th Ave E, Seattle, WA 98112, USA",https://maps.google.com/?cid=5241404202148701671,SEA,0.014662395991724574,3226.8360655737706,12.55769021425936,SEA0,47.6306877,-122.3159706,1247 15th Ave E,
"Seattle, WA 98195, USA",https://maps.google.com/?cid=4372513545993455969,SEA,0.14363428399845476,3659.9375,13.998523381910264,SEA0,47.6515839,-122.3129955,Portage Bay Vista,
